Time,og_F,corr_F
860.3,0,-98.734709
860.4,0,-98.745972
860.5,0,-98.757235
860.6,0,-98.768498
860.7,0,-98.779761
860.8,0,-98.791024
860.9,0,-98.802287
861,0,-98.81355
861.1,0,-98.824813
861.2,0,-98.836076
861.3,0,-98.847339
861.4,0,-98.858602
861.5,0,-98.869865
861.6,0,-98.881128
861.7,0,-98.892391
861.8,0,-98.903654
861.9,0,-98.914917
862,0,-98.92618
862.1,0,-98.937443
862.2,0,-98.948706
862.3,0,-98.959969
862.4,0,-98.971232
862.5,0,-98.982495
862.6,0,-98.993758
862.7,0,-99.005021
862.8,0,-99.016284
862.9,0,-99.027547
863,0,-99.03881
863.1,0,-99.050073
863.2,0,-99.061336
863.3,0,-99.072599
863.4,0,-99.083862
863.5,0,-99.095125
863.6,0,-99.106388
863.7,0,-99.117651
863.8,0,-99.128914
863.9,0,-99.140177
864,0,-99.15144
864.1,0,-99.162703
864.2,0,-99.173966
864.3,0,-99.185229
864.4,0,-99.196492
864.5,0,-99.207755
864.6,0,-99.219018
864.7,0,-99.230281
864.8,0,-99.241544
864.9,0,-99.252807
865,0,-99.26407
865.1,0,-99.275333
865.2,0,-99.286596
865.3,0,-99.297859
865.4,0,-99.309122
865.5,0,-99.320385
865.6,0,-99.331648
865.7,0,-99.342911
865.8,0,-99.354174
865.9,0,-99.365437
866,0,-99.3767
866.1,0,-99.387963
866.2,0,-99.399226
866.3,0,-99.410489
866.4,0,-99.421752
866.5,0,-99.433015
866.6,0,-99.444278
866.7,0,-99.455541
866.8,0,-99.466804
866.9,0,-99.478067
867,0,-99.48933
867.1,0,-99.500593
867.2,0,-99.511856
867.3,0,-99.523119
867.4,0,-99.534382
867.5,0,-99.545645
867.6,0,-99.556908
867.7,0,-99.568171
867.8,0,-99.579434
867.9,0,-99.590697
868,0,-99.60196
868.1,0,-99.613223
868.2,0,-99.624486
868.3,0,-99.635749
868.4,0,-99.647012
868.5,0,-99.658275
868.6,0,-99.669538
868.7,0,-99.680801
868.8,0,-99.692064
868.9,0,-99.703327
869,0,-99.71459
869.1,0,-99.725853
869.2,0,-99.737116
869.3,0,-99.748379
869.4,0,-99.759642
869.5,0,-99.770905
869.6,0,-99.782168
869.7,0,-99.793431
869.8,0,-99.804694
869.9,0,-99.815957
870,0,-99.82722
870.1,0,-99.838483
870.2,0,-99.849746
870.3,0,-99.861009
870.4,0,-99.872272
870.5,0,-99.883535
870.6,0,-99.894798
870.7,0,-99.906061
870.8,0,-99.917324
870.9,0,-99.928587
871,0,-99.93985
871.1,0,-99.951113
871.2,0,-99.962376
871.3,0,-99.973639
871.4,0,-99.984902
871.5,0,-99.996165
871.6,0,-100.007428
871.7,0,-100.018691
871.8,0,-100.029954
871.9,0,-100.041217
872,0,-100.05248
872.1,0,-100.063743
872.2,0,-100.075006
872.3,0,-100.086269
872.4,0,-100.097532
872.5,0,-100.108795
872.6,0,-100.120058
872.7,0,-100.131321
872.8,0,-100.142584
872.9,0,-100.153847
873,0,-100.16511
873.1,0,-100.176373
873.2,0,-100.187636
873.3,0,-100.198899
873.4,0,-100.210162
873.5,0,-100.221425
873.6,0,-100.232688
873.7,0,-100.243951
873.8,0,-100.255214
873.9,0,-100.266477
874,0,-100.27774
874.1,0,-100.289003
874.2,0,-100.300266
874.3,0,-100.311529
874.4,0,-100.322792
874.5,0,-100.334055
874.6,0,-100.345318
874.7,0,-100.356581
874.8,0,-100.367844
874.9,0,-100.379107
875,0,-100.39037
875.1,0,-100.401633
875.2,0,-100.412896
875.3,0,-100.424159
875.4,0,-100.435422
875.5,0,-100.446685
875.6,0,-100.457948
875.7,0,-100.469211
875.8,0,-100.480474
875.9,0,-100.491737
876,0,-100.503
876.1,0,-100.514263
876.2,0,-100.525526
876.3,0,-100.536789
876.4,0,-100.548052
876.5,0,-100.559315
876.6,0,-100.570578
876.7,0,-100.581841
876.8,0,-100.593104
876.9,0,-100.604367
877,0,-100.61563
877.1,0,-100.626893
877.2,0,-100.638156
877.3,0,-100.649419
877.4,0,-100.660682
877.5,0,-100.671945
877.6,0,-100.683208
877.7,0,-100.694471
877.8,0,-100.705734
877.9,0,-100.716997
878,0,-100.72826
878.1,0,-100.739523
878.2,0,-100.750786
878.3,0,-100.762049
878.4,0,-100.773312
878.5,0,-100.784575
878.6,0,-100.795838
878.7,0,-100.807101
878.8,0,-100.818364
878.9,0,-100.829627
879,0,-100.84089
879.1,0,-100.852153
879.2,0,-100.863416
879.3,0,-100.874679
879.4,0,-100.885942
879.5,0,-100.897205
879.6,0,-100.908468
879.7,0,-100.919731
879.8,0,-100.930994
879.9,0,-100.942257
880,0,-100.95352
880.1,0,-100.964783
880.2,0,-100.976046
880.3,0,-100.987309
880.4,0,-100.998572
880.5,0,-101.009835
880.6,0,-101.021098
880.7,0,-101.032361
880.8,0,-101.043624
880.9,0,-101.054887
881,0,-101.06615
881.1,0,-101.077413
881.2,0,-101.088676
881.3,0,-101.099939
881.4,0,-101.111202
881.5,0,-101.122465
881.6,0,-101.133728
881.7,0,-101.144991
881.8,0,-101.156254
881.9,0,-101.167517
882,0,-101.17878
882.1,0,-101.190043
882.2,0,-101.201306
882.3,0,-101.212569
882.4,0,-101.223832
882.5,0,-101.235095
882.6,0,-101.246358
882.7,0,-101.257621
882.8,0,-101.268884
882.9,0,-101.280147
883,0,-101.29141
883.1,0,-101.302673
883.2,0,-101.313936
883.3,0,-101.325199
883.4,0,-101.336462
883.5,0,-101.347725
883.6,0,-101.358988
883.7,0,-101.370251
883.8,0,-101.381514
883.9,0,-101.392777
884,0,-101.40404
884.1,0,-101.415303
884.2,0,-101.426566
884.3,0,-101.437829
884.4,0,-101.449092
884.5,0,-101.460355
884.6,0,-101.471618
884.7,0,-101.482881
884.8,0,-101.494144
884.9,0,-101.505407
885,0,-101.51667
885.1,0,-101.527933
885.2,0,-101.539196
885.3,0,-101.550459
885.4,0,-101.561722
885.5,0,-101.572985
885.6,0,-101.584248
885.7,0,-101.595511
885.8,0,-101.606774
885.9,0,-101.618037
886,0,-101.6293
886.1,0,-101.640563
886.2,0,-101.651826
886.3,0,-101.663089
886.4,0,-101.674352
886.5,0,-101.685615
886.6,0,-101.696878
886.7,0,-101.708141
886.8,0,-101.719404
886.9,0,-101.730667
887,0,-101.74193
887.1,0,-101.753193
887.2,0,-101.764456
887.3,0,-101.775719
887.4,0,-101.786982
887.5,0,-101.798245
887.6,0,-101.809508
887.7,0,-101.820771
887.8,0,-101.832034
887.9,0,-101.843297
888,0,-101.85456
888.1,0,-101.865823
888.2,0,-101.877086
888.3,0,-101.888349
888.4,0,-101.899612
888.5,0,-101.910875
888.6,0,-101.922138
888.7,0,-101.933401
888.8,0,-101.944664
888.9,0,-101.955927
889,0,-101.96719
889.1,0,-101.978453
889.2,0,-101.989716
889.3,0,-102.000979
889.4,0,-102.012242
889.5,0,-102.023505
889.6,0,-102.034768
889.7,0,-102.046031
889.8,0,-102.057294
889.9,0,-102.068557
890,0,-102.07982
890.1,0,-102.091083
890.2,0,-102.102346
890.3,0,-102.113609
890.4,0,-102.124872
890.5,0,-102.136135
890.6,0,-102.147398
890.7,0,-102.158661
890.8,0,-102.169924
890.9,0,-102.181187
891,0,-102.19245
891.1,0,-102.203713
891.2,0,-102.214976
891.3,0,-102.226239
891.4,0,-102.237502
891.5,0,-102.248765
891.6,0,-102.260028
891.7,0,-102.271291
891.8,0,-102.282554
891.9,0,-102.293817
892,0,-102.30508
892.1,0,-102.316343
892.2,0,-102.327606
892.3,0,-102.338869
892.4,0,-102.350132
892.5,0,-102.361395
892.6,0,-102.372658
892.7,0,-102.383921
892.8,0,-102.395184
892.9,0,-102.406447
893,0,-102.41771
893.1,0,-102.428973
893.2,0,-102.440236
893.3,0,-102.451499
893.4,0,-102.462762
893.5,0,-102.474025
893.6,0,-102.485288
893.7,0,-102.496551
893.8,0,-102.507814
893.9,0,-102.519077
894,0,-102.53034
894.1,0,-102.541603
894.2,0,-102.552866
894.3,0,-102.564129
894.4,0,-102.575392
894.5,0,-102.586655
894.6,0,-102.597918
894.7,0,-102.609181
894.8,0,-102.620444
894.9,0,-102.631707
895,0,-102.64297
895.1,0,-102.654233
895.2,0,-102.665496
895.3,0,-102.676759
895.4,0,-102.688022
895.5,0,-102.699285
895.6,0,-102.710548
895.7,0,-102.721811
895.8,0,-102.733074
895.9,0,-102.744337
896,0,-102.7556
896.1,0,-102.766863
896.2,0,-102.778126
896.3,0,-102.789389
896.4,0,-102.800652
896.5,0,-102.811915
896.6,0,-102.823178
896.7,0,-102.834441
896.8,0,-102.845704
896.9,0,-102.856967
897,0,-102.86823
897.1,0,-102.879493
897.2,0,-102.890756
897.3,0,-102.902019
897.4,0,-102.913282
897.5,0,-102.924545
897.6,0,-102.935808
897.7,0,-102.947071
897.8,0,-102.958334
897.9,0,-102.969597
898,0,-102.98086
898.1,0,-102.992123
898.2,0,-103.003386
898.3,0,-103.014649
898.4,0,-103.025912
898.5,0,-103.037175
898.6,0,-103.048438
898.7,0,-103.059701
898.8,0,-103.070964
898.9,0,-103.082227
899,0,-103.09349
899.1,0,-103.104753
899.2,0,-103.116016
899.3,0,-103.127279
899.4,0,-103.138542
899.5,0,-103.149805
899.6,0,-103.161068
899.7,0,-103.172331
899.8,0,-103.183594
899.9,0,-103.194857
900,0,-103.20612
900.1,0,-103.217383
900.2,0,-103.228646
900.3,0,-103.239909
900.4,0,-103.251172
900.5,0,-103.262435
900.6,0,-103.273698
900.7,0,-103.284961
900.8,0,-103.296224
900.9,0,-103.307487
901,0,-103.31875
901.1,0,-103.330013
901.2,0,-103.341276
901.3,0,-103.352539
901.4,0,-103.363802
901.5,0,-103.375065
901.6,0,-103.386328
901.7,0,-103.397591
901.8,0,-103.408854
901.9,0,-103.420117
902,0,-103.43138
902.1,0,-103.442643
902.2,0,-103.453906
902.3,0,-103.465169
902.4,0,-103.476432
902.5,0,-103.487695
902.6,0,-103.498958
902.7,0,-103.510221
902.8,0,-103.521484
902.9,0,-103.532747
903,0,-103.54401
903.1,0,-103.555273
903.2,0,-103.566536
903.3,0,-103.577799
903.4,0,-103.589062
903.5,0,-103.600325
903.6,0,-103.611588
903.7,0,-103.622851
903.8,0,-103.634114
903.9,0,-103.645377
904,0,-103.65664
904.1,0,-103.667903
904.2,0,-103.679166
904.3,0,-103.690429
904.4,0,-103.701692
904.5,0,-103.712955
904.6,0,-103.724218
904.7,0,-103.735481
904.8,0,-103.746744
904.9,0,-103.758007
905,0,-103.76927
905.1,0,-103.780533
905.2,0,-103.791796
905.3,0,-103.803059
905.4,0,-103.814322
905.5,0,-103.825585
905.6,0,-103.836848
905.7,0,-103.848111
905.8,0,-103.859374
905.9,0,-103.870637
906,0,-103.8819
906.1,0,-103.893163
906.2,0,-103.904426
906.3,0,-103.915689
906.4,0,-103.926952
906.5,0,-103.938215
906.6,0,-103.949478
906.7,0,-103.960741
906.8,0,-103.972004
906.9,0,-103.983267
907,0,-103.99453
907.1,0,-104.005793
907.2,0,-104.017056
907.3,0,-104.028319
907.4,0,-104.039582
907.5,0,-104.050845
907.6,0,-104.062108
907.7,0,-104.073371
907.8,0,-104.084634
907.9,0,-104.095897
908,0,-104.10716
908.1,0,-104.118423
908.2,0,-104.129686
908.3,0,-104.140949
908.4,0,-104.152212
908.5,0,-104.163475
908.6,0,-104.174738
908.7,0,-104.186001
908.8,0,-104.197264
908.9,0,-104.208527
909,0,-104.21979
909.1,0,-104.231053
909.2,0,-104.242316
909.3,0,-104.253579
909.4,0,-104.264842
909.5,0,-104.276105
909.6,0,-104.287368
909.7,0,-104.298631
909.8,0,-104.309894
909.9,0,-104.321157
910,0,-104.33242
910.1,0,-104.343683
910.2,0,-104.354946
910.3,0,-104.366209
910.4,0,-104.377472
910.5,0,-104.388735
910.6,0,-104.399998
910.7,0,-104.411261
910.8,0,-104.422524
910.9,0,-104.433787
911,0,-104.44505
911.1,0,-104.456313
911.2,0,-104.467576
911.3,0,-104.478839
911.4,0,-104.490102
911.5,0,-104.501365
911.6,0,-104.512628
911.7,0,-104.523891
911.8,0,-104.535154
911.9,0,-104.546417
912,0,-104.55768
912.1,0,-104.568943
912.2,0,-104.580206
912.3,0,-104.591469
912.4,0,-104.602732
912.5,0,-104.613995
912.6,0,-104.625258
912.7,0,-104.636521
912.8,0,-104.647784
912.9,0,-104.659047
913,0,-104.67031
913.1,0,-104.681573
913.2,0,-104.692836
913.3,0,-104.704099
913.4,0,-104.715362
913.5,0,-104.726625
913.6,0,-104.737888
913.7,0,-104.749151
913.8,0,-104.760414
913.9,0,-104.771677
914,0,-104.78294
914.1,0,-104.794203
914.2,0,-104.805466
914.3,0,-104.816729
914.4,0,-104.827992
914.5,0,-104.839255
914.6,0,-104.850518
914.7,0,-104.861781
914.8,0,-104.873044
914.9,0,-104.884307
915,0,-104.89557
915.1,0,-104.906833
915.2,0,-104.918096
915.3,0,-104.929359
915.4,0,-104.940622
915.5,0,-104.951885
915.6,0,-104.963148
915.7,0,-104.974411
915.8,0,-104.985674
915.9,0,-104.996937
916,0,-105.0082
916.1,0,-105.019463
916.2,0,-105.030726
916.3,0,-105.041989
916.4,0,-105.053252
916.5,0,-105.064515
916.6,0,-105.075778
916.7,0,-105.087041
916.8,0,-105.098304
916.9,0,-105.109567
917,0,-105.12083
917.1,0,-105.132093
917.2,0,-105.143356
917.3,0,-105.154619
917.4,0,-105.165882
917.5,0,-105.177145
917.6,0,-105.188408
917.7,0,-105.199671
917.8,0,-105.210934
917.9,0,-105.222197
918,0,-105.23346
918.1,0,-105.244723
918.2,0,-105.255986
918.3,0,-105.267249
918.4,0,-105.278512
918.5,0,-105.289775
918.6,0,-105.301038
918.7,0,-105.312301
918.8,0,-105.323564
918.9,0,-105.334827
919,0,-105.34609
919.1,0,-105.357353
919.2,0,-105.368616
919.3,0,-105.379879
919.4,0,-105.391142
919.5,0,-105.402405
919.6,0,-105.413668
919.7,0,-105.424931
919.8,0,-105.436194
919.9,0,-105.447457
920,0,-105.45872
920.1,0,-105.469983
920.2,0,-105.481246
920.3,0,-105.492509
920.4,0,-105.503772
920.5,0,-105.515035
920.6,0,-105.526298
920.7,0,-105.537561
920.8,0,-105.548824
920.9,0,-105.560087
921,0,-105.57135
921.1,0,-105.582613
921.2,0,-105.593876
921.3,0,-105.605139
921.4,0,-105.616402
921.5,0,-105.627665
921.6,0,-105.638928
921.7,0,-105.650191
921.8,0,-105.661454
921.9,0,-105.672717
922,0,-105.68398
922.1,0,-105.695243
922.2,0,-105.706506
922.3,0,-105.717769
922.4,0,-105.729032
922.5,0,-105.740295
922.6,0,-105.751558
922.7,0,-105.762821
922.8,0,-105.774084
922.9,0,-105.785347
923,0,-105.79661
923.1,0,-105.807873
923.2,0,-105.819136
923.3,0,-105.830399
923.4,0,-105.841662
923.5,0,-105.852925
923.6,0,-105.864188
923.7,0,-105.875451
923.8,0,-105.886714
923.9,0,-105.897977
924,0,-105.90924
924.1,0,-105.920503
924.2,0,-105.931766
924.3,0,-105.943029
924.4,0,-105.954292
924.5,0,-105.965555
924.6,0,-105.976818
924.7,0,-105.988081
924.8,0,-105.999344
924.9,0,-106.010607
925,0,-106.02187
925.1,0,-106.033133
925.2,0,-106.044396
925.3,0,-106.055659
925.4,0,-106.066922
925.5,0,-106.078185
925.6,0,-106.089448
925.7,0,-106.100711
925.8,0,-106.111974
925.9,0,-106.123237
926,0,-106.1345
926.1,0,-106.145763
926.2,0,-106.157026
926.3,0,-106.168289
926.4,0,-106.179552
926.5,0,-106.190815
926.6,0,-106.202078
926.7,0,-106.213341
926.8,0,-106.224604
926.9,0,-106.235867
927,0,-106.24713
927.1,0,-106.258393
927.2,0,-106.269656
927.3,0,-106.280919
927.4,0,-106.292182
927.5,0,-106.303445
927.6,0,-106.314708
927.7,0,-106.325971
927.8,0,-106.337234
927.9,0,-106.348497
928,0,-106.35976
928.1,0,-106.371023
928.2,0,-106.382286
928.3,0,-106.393549
928.4,0,-106.404812
928.5,0,-106.416075
928.6,0,-106.427338
928.7,0,-106.438601
928.8,0,-106.449864
928.9,0,-106.461127
929,0,-106.47239
929.1,0,-106.483653
929.2,0,-106.494916
929.3,0,-106.506179
929.4,0,-106.517442
929.5,0,-106.528705
929.6,0,-106.539968
929.7,0,-106.551231
929.8,0,-106.562494
929.9,0,-106.573757
930,0,-106.58502
930.1,0,-106.596283
930.2,0,-106.607546
930.3,0,-106.618809
930.4,0,-106.630072
930.5,0,-106.641335
930.6,0,-106.652598
930.7,0,-106.663861
930.8,0,-106.675124
930.9,0,-106.686387
931,0,-106.69765
931.1,0,-106.708913
931.2,0,-106.720176
931.3,0,-106.731439
931.4,0,-106.742702
931.5,0,-106.753965
931.6,0,-106.765228
931.7,0,-106.776491
931.8,0,-106.787754
931.9,0,-106.799017
932,0,-106.81028
932.1,0,-106.821543
932.2,0,-106.832806
932.3,0,-106.844069
932.4,0,-106.855332
932.5,0,-106.866595
932.6,0,-106.877858
932.7,0,-106.889121
932.8,0,-106.900384
932.9,0,-106.911647
933,0,-106.92291
933.1,0,-106.934173
933.2,0,-106.945436
933.3,0,-106.956699
933.4,0,-106.967962
933.5,0,-106.979225
933.6,0,-106.990488
933.7,0,-107.001751
933.8,0,-107.013014
933.9,0,-107.024277
934,0,-107.03554
934.1,0,-107.046803
934.2,0,-107.058066
934.3,0,-107.069329
934.4,0,-107.080592
934.5,0,-107.091855
934.6,0,-107.103118
934.7,0,-107.114381
934.8,0,-107.125644
934.9,0,-107.136907
935,0,-107.14817
935.1,0,-107.159433
935.2,0,-107.170696
935.3,0,-107.181959
935.4,0,-107.193222
935.5,0,-107.204485
935.6,0,-107.215748
935.7,0,-107.227011
935.8,0,-107.238274
935.9,0,-107.249537
936,0,-107.2608
936.1,0,-107.272063
936.2,0,-107.283326
936.3,0,-107.294589
936.4,0,-107.305852
936.5,0,-107.317115
936.6,0,-107.328378
936.7,0,-107.339641
936.8,0,-107.350904
936.9,0,-107.362167
937,0,-107.37343
937.1,0,-107.384693
937.2,0,-107.395956
937.3,0,-107.407219
937.4,0,-107.418482
937.5,0,-107.429745
937.6,0,-107.441008
937.7,0,-107.452271
937.8,0,-107.463534
937.9,0,-107.474797
938,0,-107.48606
938.1,0,-107.497323
938.2,0,-107.508586
938.3,0,-107.519849
938.4,0,-107.531112
938.5,0,-107.542375
938.6,0,-107.553638
938.7,0,-107.564901
938.8,0,-107.576164
938.9,0,-107.587427
939,0,-107.59869
939.1,0,-107.609953
939.2,0,-107.621216
939.3,0,-107.632479
939.4,0,-107.643742
939.5,0,-107.655005
939.6,0,-107.666268
939.7,0,-107.677531
939.8,0,-107.688794
939.9,0,-107.700057
940,0,-107.71132
940.1,0,-107.722583
940.2,0,-107.733846
940.3,0,-107.745109
940.4,0,-107.756372
940.5,0,-107.767635
940.6,0,-107.778898
940.7,0,-107.790161
940.8,0,-107.801424
940.9,0,-107.812687
941,0,-107.82395
941.1,0,-107.835213
941.2,0,-107.846476
941.3,0,-107.857739
941.4,0,-107.869002
941.5,0,-107.880265
941.6,0,-107.891528
941.7,0,-107.902791
941.8,0,-107.914054
941.9,0,-107.925317
942,0,-107.93658
942.1,0,-107.947843
942.2,0,-107.959106
942.3,0,-107.970369
942.4,0,-107.981632
942.5,0,-107.992895
942.6,0,-108.004158
942.7,0,-108.015421
942.8,0,-108.026684
942.9,0,-108.037947
943,0,-108.04921
943.1,0,-108.060473
943.2,0,-108.071736
943.3,0,-108.082999
943.4,0,-108.094262
943.5,0,-108.105525
943.6,0,-108.116788
943.7,0,-108.128051
943.8,0,-108.139314
943.9,0,-108.150577
944,0,-108.16184
944.1,0,-108.173103
944.2,0,-108.184366
944.3,0,-108.195629
944.4,0,-108.206892
944.5,0,-108.218155
944.6,0,-108.229418
944.7,0,-108.240681
944.8,0,-108.251944
944.9,0,-108.263207
945,0,-108.27447
945.1,0,-108.285733
945.2,0,-108.296996
945.3,0,-108.308259
945.4,0,-108.319522
945.5,0,-108.330785
945.6,0,-108.342048
945.7,0,-108.353311
945.8,0,-108.364574
945.9,0,-108.375837
946,0,-108.3871
946.1,0,-108.398363
946.2,0,-108.409626
946.3,0,-108.420889
946.4,0,-108.432152
946.5,0,-108.443415
946.6,0,-108.454678
946.7,0,-108.465941
946.8,0,-108.477204
946.9,0,-108.488467
947,0,-108.49973
947.1,0,-108.510993
947.2,0,-108.522256
947.3,0,-108.533519
947.4,0,-108.544782
947.5,0,-108.556045
947.6,0,-108.567308
947.7,0,-108.578571
947.8,0,-108.589834
947.9,0,-108.601097
948,0,-108.61236
948.1,0,-108.623623
948.2,0,-108.634886
948.3,0,-108.646149
948.4,0,-108.657412
948.5,0,-108.668675
948.6,0,-108.679938
948.7,0,-108.691201
948.8,0,-108.702464
948.9,0,-108.713727
949,0,-108.72499
949.1,0,-108.736253
949.2,0,-108.747516
949.3,0,-108.758779
949.4,0,-108.770042
949.5,0,-108.781305
949.6,0,-108.792568
949.7,0,-108.803831
949.8,0,-108.815094
949.9,0,-108.826357
950,0,-108.83762
950.1,0,-108.848883
950.2,0,-108.860146
950.3,0,-108.871409
950.4,0,-108.882672
950.5,0,-108.893935
950.6,0,-108.905198
950.7,0,-108.916461
950.8,0,-108.927724
950.9,0,-108.938987
951,0,-108.95025
951.1,0,-108.961513
951.2,0,-108.972776
951.3,0,-108.984039
951.4,0,-108.995302
951.5,0,-109.006565
951.6,0,-109.017828
951.7,0,-109.029091
951.8,0,-109.040354
951.9,0,-109.051617
952,0,-109.06288
952.1,0,-109.074143
952.2,0,-109.085406
952.3,0,-109.096669
952.4,0,-109.107932
952.5,0,-109.119195
952.6,0,-109.130458
952.7,0,-109.141721
952.8,0,-109.152984
952.9,0,-109.164247
953,0,-109.17551
953.1,0,-109.186773
953.2,0,-109.198036
953.3,0,-109.209299
953.4,0,-109.220562
953.5,0,-109.231825
953.6,0,-109.243088
953.7,0,-109.254351
953.8,0,-109.265614
953.9,0,-109.276877
954,0,-109.28814
954.1,0,-109.299403
954.2,0,-109.310666
954.3,0,-109.321929
954.4,0,-109.333192
954.5,0,-109.344455
954.6,0,-109.355718
954.7,0,-109.366981
954.8,0,-109.378244
954.9,0,-109.389507
955,0,-109.40077
955.1,0,-109.412033
955.2,0,-109.423296
955.3,0,-109.434559
955.4,0,-109.445822
955.5,0,-109.457085
955.6,0,-109.468348
955.7,0,-109.479611
955.8,0,-109.490874
955.9,0,-109.502137
956,0,-109.5134
956.1,0,-109.524663
956.2,0,-109.535926
956.3,0,-109.547189
956.4,0,-109.558452
956.5,0,-109.569715
